chapter,verse,text,prep,aqidah,akhlak,syariah,ilmu,kisah,dunia,ghaib,akhirat
3,113,"Mereka itu tidak sama; di antara Ahli Kitab itu ada golongan yang berlaku lurus, mereka membaca ayat-ayat Allah pada beberapa waktu di malam hari, sedang mereka juga bersujud (sembahyang).",ahli kitab golong laku lurus baca ayatayat allah malam hari sujud sembahyang,1,0,0,0,0,0,0,0
3,114,"Mereka beriman kepada Allah dan hari penghabisan, mereka menyuruh kepada yang ma´ruf, dan mencegah dari yang munkar dan bersegera kepada (mengerjakan) pelbagai kebajikan; mereka itu termasuk orang-orang yang saleh.",iman allah hari habis suruh ma ruf cegah munkar segera pelbagai kebaji orangorang saleh,1,0,1,0,0,0,0,1
3,115,"Dan apa saja kebajikan yang mereka kerjakan, maka sekali-kali mereka tidak dihalangi (menenerima pahala)nya; dan Allah Maha Mengetahui orang-orang yang bertakwa.",kebaji kerja sekalikali halang menenerima pahala allah maha orangorang takwa,1,0,0,0,0,0,0,0
3,116,"Sesungguhnya orang-orang yang kafir baik harta mereka maupun anak-anak mereka, sekali-kali tidak dapat menolak azab Allah dari mereka sedikitpun. Dan mereka adalah penghuni neraka; mereka kekal di dalamnya.",sungguh orangorang kafir harta anakanak sekalikali tolak azab allah sedikit huni neraka kekal dalam,0,1,0,1,0,0,0,1
3,117,"Perumpamaan harta yang mereka nafkahkan di dalam kehidupan dunia ini, adalah seperti perumpamaan angin yang mengandung hawa yang sangat dingin, yang menimpa tanaman kaum yang menganiaya diri sendiri, lalu angin itu merusaknya. Allah tidak menganiaya mereka, akan tetapi merekalah yang menganiaya diri mereka sendiri.",umpama harta nafkah hidup dunia umpama angin kandung hawa dingin timpa tanam kaum aniaya angin rusak allah aniaya aniaya,0,1,0,1,0,1,0,0
3,118,"Hai orang-orang yang beriman, janganlah kamu ambil menjadi teman kepercayaanmu orang-orang yang, di luar kalanganmu (karena) mereka tidak henti-hentinya (menimbulkan) kemudharatan bagimu. Mereka menyukai apa yang menyusahkan kamu. Telah nyata kebencian dari mulut mereka, dan apa yang disembunyikan oleh hati mereka adalah lebih besar lagi. Sungguh telah Kami terangkan kepadamu ayat-ayat (Kami), jika kamu memahaminya.",hai orangorang iman ambil teman percaya orangorang kalang hentihentinya timbul kemudharatan bagi suka susah nyata benci mulut sembunyi hati sungguh terang kepada ayatayat paham,1,0,0,1,0,0,0,0
3,119,"Beginilah kamu, kamu menyukai mereka, padahal mereka tidak menyukai kamu, dan kamu beriman kepada kitab-kitab semuanya. Apabila mereka menjumpai kamu, mereka berkata \""Kami beriman\"", dan apabila mereka menyendiri, mereka menggigit ujung jari antaran marah bercampur benci terhadap kamu. Katakanlah (kepada mereka): \""Matilah kamu karena kemarahanmu itu\"". Sesungguhnya Allah mengetahui segala isi hati.",suka suka iman kitabkitab jumpa iman sendiri gigit ujung jari antar marah campur benci mati marah sungguh allah isi hati,1,0,0,0,0,0,0,0
3,120,"Jika kamu memperoleh kebaikan, niscaya mereka bersedih hati, tetapi Jika kamu mendapat bencana, mereka bergembira karenanya. Jika kamu bersabar dan bertakwa, niscaya tipu daya mereka sedikitpun tidak mendatangkan kemudharatan kepadamu. Sesungguhnya Allah mengetahui segala apa yang mereka kerjakan.",oleh baik niscaya sedih hati bencana gembira sabar takwa niscaya tipu daya sedikit kemudharatan kepada sungguh allah kerja,1,0,1,0,0,0,0,0
3,121,"Dan (ingatlah), ketika kamu berangkat pada pagi hari dari (rumah) keluargamu akan menempatkan para mukmin pada beberapa tempat untuk berperang. Dan Allah Maha Mendengar lagi Maha Mengetahui,",ingat berangkat pagi hari rumah keluarga tempat mukmin perang allah maha dengar maha,1,0,0,0,1,0,0,0
3,122,"ketika dua golongan dari padamu ingin (mundur) karena takut, padahal Allah adalah penolong bagi kedua golongan itu. Karena itu hendaklah kepada Allah saja orang-orang mukmin bertawakkal.",golong pada mundur takut allah tolong golong allah orangorang mukmin bertawakkal,1,0,0,0,1,0,0,0
3,123,"Sungguh Allah telah menolong kamu dalam peperangan Badar, padahal kamu adalah (ketika itu) orang-orang yang lemah. Karena itu bertakwalah kepada Allah, supaya kamu mensyukuri-Nya.",sungguh allah tolong peperangan badar orangorang lemah takwa allah syukur,1,0,1,0,1,0,0,0
3,124,"(Ingatlah), ketika kamu mengatakan kepada orang mukmin: \""Apakah tidak cukup bagi kamu Allah membantu kamu dengan tiga ribu malaikat yang diturunkan (dari langit)?\""",ingat orang mukmin allah bantu ribu malaikat turun langit,1,0,0,1,1,0,1,0
3,125,"Ya (cukup), jika kamu bersabar dan bersiap-siaga, dan mereka datang menyerang kamu dengan seketika itu juga, niscaya Allah menolong kamu dengan lima ribu Malaikat yang memakai tanda.",ya sabar bersiapsiaga serang niscaya allah tolong ribu malaikat pakai tanda,1,0,1,1,1,0,1,0
3,126,"Dan Allah tidak menjadikan pemberian bala bantuan itu melainkan sebagai khabar gembira bagi (kemenangan)mu, dan agar tenteram hatimu karenanya. Dan kemenanganmu itu hanyalah dari Allah Yang Maha Perkasa lagi Maha Bijaksana.",allah jadi beri bala bantu khabar gembira menang tenteram hati menang allah maha perkasa maha bijaksana,1,0,0,0,1,0,0,0
3,127,"(Allah menolong kamu dalam perang Badar dan memberi bala bantuan itu) untuk membinasakan segolongan orang-orang yang kafir, atau untuk menjadikan mereka hina, lalu mereka kembali dengan tiada memperoleh apa-apa.",allah tolong perang badar bala bantu binasa golong orangorang kafir jadi hina tiada oleh apaapa,0,0,0,0,1,0,0,0
3,128,"Tak ada sedikitpun campur tanganmu dalam urusan mereka itu atau Allah menerima taubat mereka, atau mengazab mereka karena sesungguhnya mereka itu orang-orang yang zalim.",sedikit campur tangan urus allah terima taubat azab sungguh orangorang zalim,0,0,0,0,1,0,0,0
3,129,"Kepunyaan Allah apa yang ada di langit dan yang ada di bumi. Dia memberi ampun kepada siapa yang Dia kehendaki; Dia menyiksa siapa yang Dia kehendaki, dan Allah Maha Pengampun lagi Maha Penyayang.",punya allah langit bumi ampun hendak siksa hendak allah maha kam maha sayang,1,0,1,0,0,1,0,0
3,130,"Hai orang-orang yang beriman, janganlah kamu memakan riba dengan berlipat ganda] dan bertakwalah kamu kepada Allah supaya kamu mendapat keberuntungan.",hai orangorang iman makan riba lipat ganda takwa allah untung,0,1,1,0,0,0,0,0
3,131,"Dan peliharalah dirimu dari api neraka, yang disediakan untuk orang-orang yang kafir.",pelihara diri api neraka sedia orangorang kafir,0,1,0,0,0,0,0,1
3,132,"Dan taatilah Allah dan Rasul, supaya kamu diberi rahmat.",taat allah rasul rahmat,1,0,0,1,0,0,0,0
3,133,"Dan bersegeralah kamu kepada ampunan dari Tuhanmu dan kepada surga yang luasnya seluas langit dan bumi yang disediakan untuk orang-orang yang bertakwa,",galah ampun tuhan surga luas luas langit bumi sedia orangorang takwa,0,0,1,0,0,0,0,0
3,134,"(yaitu) orang-orang yang menafkahkan (hartanya), baik di waktu lapang maupun sempit, dan orang-orang yang menahan amarahnya dan memaafkan (kesalahan) orang. Allah menyukai orang-orang yang berbuat kebajikan.",orangorang nafkah harta lapang sempit orangorang tahan amarahnya maaf salah orang allah suka orangorang buat kebaji,1,0,1,0,0,0,0,0
3,135,"Dan (juga) orang-orang yang apabila mengerjakan perbuatan keji atau menganiaya diri sendiri, mereka ingat akan Allah, lalu memohon ampun terhadap dosa-dosa mereka dan siapa lagi yang dapat mengampuni dosa selain dari pada Allah? Dan mereka tidak meneruskan perbuatan kejinya itu, sedang mereka mengetahui.",orangorang buat keji aniaya allah mohon ampun dosadosa ampun dosa allah terus buat keji,0,0,1,0,0,0,0,0
3,136,"Mereka itu balasannya ialah ampunan dari Tuhan mereka dan surga yang di dalamnya mengalir sungai-sungai, sedang mereka kekal di dalamnya; dan itulah sebaik-baik pahala orang-orang yang beramal.",balas ampun tuhan surga dalam alir sungaisungai kekal dalam sebaikbaik pahala orangorang amal,0,0,1,0,0,1,0,1
3,137,Sesungguhnya telah berlalu sebelum kamu sunnah-sunnah Allah; Karena itu berjalanlah kamu di muka bumi dan perhatikanlah bagaimana akibat orang-orang yang mendustakan (rasul-rasul).,sungguh sunnahsunnah allah jalan muka bumi perhati akibat orangorang dusta rasulrasul,0,0,0,0,0,1,0,0
3,138,"(Al Quran) ini adalah penerangan bagi seluruh manusia, dan petunjuk serta pelajaran bagi orang-orang yang bertakwa.",al quran terang manusia tunjuk ajar orangorang takwa,0,0,1,0,0,0,0,0
3,139,"Janganlah kamu bersikap lemah, dan janganlah (pula) kamu bersedih hati, padahal kamulah orang-orang yang paling tinggi (derajatnya), jika kamu orang-orang yang beriman.",sikap lemah sedih hati orangorang derajat orangorang iman,1,0,0,0,1,0,0,0
3,140,"Jika kamu (pada perang Uhud) mendapat luka, maka sesungguhnya kaum (kafir) itupun (pada perang Badar) mendapat luka yang serupa. Dan masa (kejayaan dan kehancuran) itu Kami pergilirkan diantara manusia (agar mereka mendapat pelajaran); dan supaya Allah membedakan orang-orang yang beriman (dengan orang-orang kafir) supaya sebagian kamu dijadikan-Nya (gugur sebagai) syuhada´. Dan Allah tidak menyukai orang-orang yang zalim,",perang uhud luka sungguh kaum kafir itu perang badar luka jaya hancur gilir manusia ajar allah beda orangorang iman orangorang kafir jadi gugur syuhada allah suka orangorang zalim,1,0,1,0,1,0,0,0
3,141,Dan agar Allah membersihkan orang-orang yang beriman (dari dosa mereka) dan membinasakan orang-orang yang kafir.,allah bersih orangorang iman dosa binasa orangorang kafir,1,0,0,0,1,0,0,0
3,142,"Apakah kamu mengira bahwa kamu akan masuk surga, padahal belum nyata bagi Allah orang-orang yang berjihad diantaramu dan belum nyata orang-orang yang sabar.",masuk surga nyata allah orangorang jihad antara nyata orangorang sabar,1,0,1,0,1,0,0,1
3,143,Sesungguhnya kamu mengharapkan mati (syahid) sebelum kamu menghadapinya; (sekarang) sungguh kamu telah melihatnya dan kamu menyaksikannya.,sungguh harap mati syahid hadap sungguh saksi,0,0,1,0,1,1,0,0
3,144,"Muhammad itu tidak lain hanyalah seorang rasul, sungguh telah berlalu sebelumnya beberapa orang rasul. Apakah Jika dia wafat atau dibunuh kamu berbalik ke belakang (murtad)? Barangsiapa yang berbalik ke belakang, maka ia tidak dapat mendatangkan mudharat kepada Allah sedikitpun, dan Allah akan memberi balasan kepada orang-orang yang bersyukur.",muhammad rasul sungguh orang rasul wafat bunuh balik murtad barangsiapa balik mudharat allah sedikit allah balas orangorang syukur,1,0,1,0,1,0,0,0
3,145,"Sesuatu yang bernyawa tidak akan mati melainkan dengan izin Allah, sebagai ketetapan yang telah ditentukan waktunya. Barang siapa menghendaki pahala dunia, niscaya Kami berikan kepadanya pahala dunia itu, dan barang siapa menghendaki pahala akhirat, Kami berikan (pula) kepadanya pahala akhirat itu. Dan kami akan memberi balasan kepada orang-orang yang bersyukur.",nyawa mati izin allah tetap tentu barang pahala dunia niscaya pahala dunia barang pahala akhirat pahala akhirat balas orangorang syukur,1,0,1,0,1,1,0,1
3,146,"Dan berapa banyaknya nabi yang berperang bersama-sama mereka sejumlah besar dari pengikut(nya) yang bertakwa. Mereka tidak menjadi lemah karena bencana yang menimpa mereka di jalan Allah, dan tidak lesu dan tidak (pula) menyerah (kepada musuh). Allah menyukai orang-orang yang sabar.",banyak nabi perang bersamasama ikut takwa lemah bencana timpa jalan allah lesu serah musuh allah suka orangorang sabar,1,0,1,0,1,0,0,0
3,147,"Tidak ada doa mereka selain ucapan: \""Ya Tuhan kami, ampunilah dosa-dosa kami dan tindakan-tindakan kami yang berlebih-lebihan dalam urusan kami dan tetapkanlah pendirian kami, dan tolonglah kami terhadap kaum yang kafir\"".",doa ucap ya tuhan ampun dosadosa tindakantindakan berlebihlebihan urus tetap diri tolong kaum kafir,1,1,1,0,1,0,0,0
3,148,Karena itu Allah memberikan kepada mereka pahala di dunia dan pahala yang baik di akhirat. Dan Allah menyukai orang-orang yang berbuat kebaikan.,allah pahala dunia pahala akhirat allah suka orangorang buat baik,1,0,1,0,1,0,0,0
3,149,"Hai orang-orang yang beriman, jika kamu mentaati orang-orang yang kafir itu, niscaya mereka mengembalikan kamu ke belakang (kepada kekafiran), lalu jadilah kamu orang-orang yang rugi.",hai orangorang iman taat orangorang kafir niscaya kembali kafir orangorang rugi,1,0,0,0,0,0,0,0
3,150,"Tetapi (ikutilah Allah), Allahlah Pelindungmu, dan Dialah sebaik-baik Penolong.",ikut allah allah lindung sebaikbaik tolong,1,0,0,0,1,0,0,0
3,151,"Akan Kami masukkan ke dalam hati orang-orang kafir rasa takut, disebabkan mereka mempersekutukan Allah dengan sesuatu yang Allah sendiri tidak menurunkan keterangan tentang itu. Tempat kembali mereka ialah neraka; dan itulah seburuk-buruk tempat tinggal orang-orang yang zalim.",masuk hati orangorang kafir takut sebab sekutu allah allah turun terang neraka seburukburuk tinggal orangorang zalim,1,0,1,0,1,0,0,1
3,152,"Dan sesungguhnya Allah telah memenuhi janji-Nya kepada kamu, ketika kamu membunuh mereka dengan izin-Nya sampai pada saat kamu lemah dan berselisih dalam urusan itu dan mendurhakai perintah (Rasul) sesudah Allah memperlihatkan kepadamu apa yang kamu sukai. Di antaramu ada orang yang menghendaki dunia dan diantara kamu ada orang yang menghendaki akhirat. Kemudian Allah memalingkan kamu dari mereka untuk menguji kamu, dan sesunguhnya Allah telah memaafkan kamu. Dan Allah mempunyai karunia (yang dilimpahkan) atas orang orang yang beriman.",sungguh allah penuh janji bunuh izin lemah selisih urus durhaka perintah rasul allah kepada suka antara orang dunia orang akhirat allah maling uji sesunguhnya allah maaf allah karunia limpah orang orang iman,1,0,0,0,1,0,0,1
3,153,"(Ingatlah) ketika kamu lari dan tidak menoleh kepada seseorangpun, sedang Rasul yang berada di antara kawan-kawanmu yang lain memanggil kamu, karena itu Allah menimpakan atas kamu kesedihan atas kesedihan, supaya kamu jangan bersedih hati terhadap apa yang luput dari pada kamu dan terhadap apa yang menimpa kamu. Allah Maha Mengetahui apa yang kamu kerjakan.",ingat lari toleh orang rasul kawankawanmu panggil allah timpa sedih sedih sedih hati luput timpa allah maha kerja,1,0,0,0,1,0,0,0
3,154,"Kemudian setelah kamu berdukacita, Allah menurunkan kepada kamu keamanan (berupa) kantuk yang meliputi segolongan dari pada kamu, sedang segolongan lagi telah dicemaskan oleh diri mereka sendiri, mereka menyangka yang tidak benar terhadap Allah seperti sangkaan jahiliyah. Mereka berkata: \""Apakah ada bagi kita barang sesuatu (hak campur tangan) dalam urusan ini?\"". Katakanlah: \""Sesungguhnya urusan itu seluruhnya di tangan Allah\"". Mereka menyembunyikan dalam hati mereka apa yang tidak mereka terangkan kepadamu; mereka berkata: \""Sekiranya ada bagi kita barang sesuatu (hak campur tangan) dalam urusan ini, niscaya kita tidak akan dibunuh (dikalahkan) di sini\"". Katakanlah: \""Sekiranya kamu berada di rumahmu, niscaya orang-orang yang telah ditakdirkan akan mati terbunuh itu keluar (juga) ke tempat mereka terbunuh\"". Dan Allah (berbuat demikian) untuk menguji apa yang ada dalam dadamu dan untuk membersihkan apa yang ada dalam hatimu. Allah Maha Mengetahui isi hati.",dukacita allah turun aman kantuk liput golong golong cemas sangka allah sangka jahiliyah barang hak campur tangan urus sungguh urus tangan allah sembunyi hati terang kepada barang hak campur tangan urus niscaya bunuh kalah rumah niscaya orangorang takdir mati bunuh bunuh allah buat uji dada bersih hati allah maha isi hati,0,0,0,1,1,0,0,0
3,155,"Sesungguhnya orang-orang yang berpaling di antaramu pada hari bertemu dua pasukan itu, hanya saja mereka digelincirkan oleh syaitan, disebabkan sebagian kesalahan yang telah mereka perbuat (di masa lampau) dan sesungguhnya Allah telah memberi maaf kepada mereka. Sesungguhnya Allah Maha Pengampun lagi Maha Penyantun.",sungguh orangorang paling antara hari temu pasu gelincir syaitan sebab salah buat lampau sungguh allah maaf sungguh allah maha kam maha santun,0,0,0,0,1,0,1,0
3,156,"Hai orang-orang yang beriman, janganlah kamu seperti orang-orang kafir (orang-orang munafik) itu, yang mengatakan kepada saudara-saudara mereka apabila mereka mengadakan perjalanan di muka bumi atau mereka berperang: \""Kalau mereka tetap bersama-sama kita tentulah mereka tidak mati dan tidak dibunuh\"". Akibat (dari perkataan dan keyakinan mereka) yang demikian itu, Allah menimbulkan rasa penyesalan yang sangat di dalam hati mereka. Allah menghidupkan dan mematikan. Dan Allah melihat apa yang kamu kerjakan.",hai orangorang iman orangorang kafir orangorang munafik saudarasaudara ada jalan muka bumi perang bersamasama mati bunuh akibat kata yakin allah timbul sesal hati allah hidup mati allah kerja,1,0,1,0,1,1,0,0
3,157,"Dan sungguh kalau kamu gugur di jalan Allah atau meninggal, tentulah ampunan Allah dan rahmat-Nya lebih baik (bagimu) dari harta rampasan yang mereka kumpulkan.",sungguh gugur jalan allah tinggal ampun allah rahmat bagi harta rampas kumpul,0,1,1,0,1,0,0,0
3,158,"Dan sungguh jika kamu meninggal atau gugur, tentulah kepada Allah saja kamu dikumpulkan.",sungguh tinggal gugur allah kumpul,0,0,0,0,1,0,0,0
3,159,"Maka disebabkan rahmat dari Allah-lah kamu berlaku lemah lembut terhadap mereka. Sekiranya kamu bersikap keras lagi berhati kasar, tentulah mereka menjauhkan diri dari sekelilingmu. Karena itu maafkanlah mereka, mohonkanlah ampun bagi mereka, dan bermusyawaratlah dengan mereka dalam urusan itu. Kemudian apabila kamu telah membulatkan tekad, maka bertawakkallah kepada Allah. Sesungguhnya Allah menyukai orang-orang yang bertawakkal kepada-Nya.",sebab rahmat allah laku lemah lembut sikap keras hati kasar jauh keliling maaf mohon ampun musyawarat urus bulat tekad bertawakkallah allah sungguh allah suka orangorang bertawakkal,1,0,1,0,0,1,0,0
3,160,"Jika Allah menolong kamu, maka tak adalah orang yang dapat mengalahkan kamu; jika Allah membiarkan kamu (tidak memberi pertolongan), maka siapakah gerangan yang dapat menolong kamu (selain) dari Allah sesudah itu? Karena itu hendaklah kepada Allah saja orang-orang mukmin bertawakkal.",allah tolong orang kalah allah biar tolong gerangan tolong allah allah orangorang mukmin bertawakkal,1,0,0,0,0,0,0,0
3,161,"Tidak mungkin seorang nabi berkhianat dalam urusan harta rampasan perang. Barangsiapa yang berkhianat dalam urusan rampasan perang itu, maka pada hari kiamat ia akan datang membawa apa yang dikhianatkannya itu, kemudian tiap-tiap diri akan diberi pembalasan tentang apa yang ia kerjakan dengan (pembalasan) setimpal, sedang mereka tidak dianiaya.",nabi khianat urus harta rampas perang barangsiapa khianat urus rampas perang hari kiamat bawa khianat tiaptiap balas kerja balas timpal aniaya,0,0,1,0,0,0,0,1
3,162,Apakah orang yang mengikuti keridhaan Allah sama dengan orang yang kembali membawa kemurkaan (yang besar) dari Allah dan tempatnya adalah Jahannam? Dan itulah seburuk-buruk tempat kembali.,orang ikut keridhaan allah orang bawa murka allah tempat jahannam seburukburuk,0,0,0,0,0,0,0,1
3,164,"Sungguh Allah telah memberi karunia kepada orang-orang yang beriman ketika Allah mengutus diantara mereka seorang rasul dari golongan mereka sendiri, yang membacakan kepada mereka ayat-ayat Allah, membersihkan (jiwa) mereka, dan mengajarkan kepada mereka Al Kitab dan Al Hikmah. Dan sesungguhnya sebelum (kedatangan Nabi) itu, mereka adalah benar-benar dalam kesesatan yang nyata.",sungguh allah karunia orangorang iman allah utus rasul golong baca ayatayat allah bersih jiwa ajar al kitab al hikmah sungguh datang nabi benarbenar sesat nyata,1,0,0,0,0,0,0,0
3,165,"Dan mengapa ketika kamu ditimpa musibah (pada peperangan Uhud), padahal kamu telah menimpakan kekalahan dua kali lipat kepada musuh-musuhmu (pada peperangan Badar), kamu berkata: \""Darimana datangnya (kekalahan) ini?\"" Katakanlah: \""Itu dari (kesalahan) dirimu sendiri\"". Sesungguhnya Allah Maha Kuasa atas segala sesuatu.",timpa musibah peperangan uhud timpa kalah kali lipat musuhmusuhmu peperangan badar darimana datang kalah salah diri sungguh allah maha kuasa,1,0,0,0,0,0,0,0
3,166,"Dan apa yang menimpa kamu pada hari bertemunya dua pasukan, maka (kekalahan) itu adalah dengan izin (takdir) Allah, dan agar Allah mengetahui siapa orang-orang yang beriman.",timpa hari temu pasu kalah izin takdir allah allah orangorang iman,1,0,0,0,1,0,0,0
3,167,"Dan supaya Allah mengetahui siapa orang-orang yang munafik. Kepada mereka dikatakan: \""Marilah berperang di jalan Allah atau pertahankanlah (dirimu)\"". Mereka berkata: \""Sekiranya kami mengetahui akan terjadi peperangan, tentulah kami mengikuti kamu\"". Mereka pada hari itu lebih dekat kepada kekafiran dari pada keimanan. Mereka mengatakan dengan mulutnya apa yang tidak terkandung dalam hatinya. Dan Allah lebih mengetahui dalam hatinya. Dan Allah lebih mengetahui apa yang mereka sembunyikan.",allah orangorang munafik mari perang jalan allah tahan diri peperangan ikut hari kafir iman mulut kandung hati allah hati allah sembunyi,1,0,0,0,1,0,0,0
3,168,"Orang-orang yang mengatakan kepada saudara-saudaranya dan mereka tidak turut pergi berperang: \""Sekiranya mereka mengikuti kita, tentulah mereka tidak terbunuh\"". Katakanlah: \""Tolaklah kematian itu dari dirimu, jika kamu orang-orang yang benar\"".",orangorang saudarasaudaranya pergi perang ikut bunuh tolak mati diri orangorang,0,0,0,0,1,0,0,0
3,169,Janganlah kamu mengira bahwa orang-orang yang gugur di jalan Allah itu mati; bahkan mereka itu hidup disisi Tuhannya dengan mendapat rezeki.,orangorang gugur jalan allah mati hidup sisi tuhan rezeki,0,1,0,0,1,0,0,0
3,170,"Mereka dalam keadaan gembira disebabkan karunia Allah yang diberikan-Nya kepada mereka, dan mereka bergirang hati terhadap orang-orang yang masih tinggal di belakang yang belum menyusul mereka, bahwa tidak ada kekhawatiran terhadap mereka dan tidak (pula) mereka bersedih hati.",gembira sebab karunia allah girang hati orangorang tinggal susul khawatir sedih hati,0,0,0,0,1,0,0,0
3,171,"Mereka bergirang hati dengan nikmat dan karunia yang yang besar dari Allah, dan bahwa Allah tidak menyia-nyiakan pahala orang-orang yang beriman.",girang hati nikmat karunia allah allah menyianyiakan pahala orangorang iman,1,0,1,0,1,0,0,0
3,172,(Yaitu) orang-orang yang mentaati perintah Allah dan Rasul-Nya sesudah mereka mendapat luka (dalam peperangan Uhud). Bagi orang-orang yang berbuat kebaikan diantara mereka dan yang bertakwa ada pahala yang besar.,orangorang taat perintah allah rasul luka peperangan uhud orangorang buat baik takwa pahala,1,0,1,0,1,0,0,0
3,173,"(Yaitu) orang-orang (yang mentaati Allah dan Rasul) yang kepada mereka ada orang-orang yang mengatakan: \""Sesungguhnya manusia telah mengumpulkan pasukan untuk menyerang kamu, karena itu takutlah kepada mereka\"", maka perkataan itu menambah keimanan mereka dan mereka menjawab: \""Cukuplah Allah menjadi Penolong kami dan Allah adalah sebaik-baik Pelindung\"".",orangorang taat allah rasul orangorang sungguh manusia kumpul pasu serang takut kata tambah iman allah tolong allah sebaikbaik lindung,1,0,0,0,0,0,0,0
3,174,"Maka mereka kembali dengan nikmat dan karunia (yang besar) dari Allah, mereka tidak mendapat bencana apa-apa, mereka mengikuti keridhaan Allah. Dan Allah mempunyai karunia yang besar.",nikmat karunia allah bencana apaapa ikut keridhaan allah allah karunia,1,0,0,0,0,0,0,0
3,175,"Sesungguhnya mereka itu tidak lain hanyalah syaitan yang menakut-nakuti (kamu) dengan kawan-kawannya (orang-orang musyrik Quraisy), karena itu janganlah kamu takut kepada mereka, tetapi takutlah kepada-Ku, jika kamu benar-benar orang yang beriman.",sungguh syaitan menakutnakuti kawankawannya orangorang musyrik quraisy takut takut kepada benarbenar orang iman,1,0,0,0,1,0,1,0
3,176,"Janganlah kamu disedihkan oleh orang-orang yang segera menjadi kafir; sesungguhnya mereka tidak sekali-kali dapat memberi mudharat kepada Allah sedikitpun. Allah berkehendak tidak akan memberi sesuatu bahagian (dari pahala) kepada mereka di hari akhirat, dan bagi mereka azab yang besar.",sedih orangorang kafir sungguh sekalikali mudharat allah sedikit allah bahagian pahala hari akhirat azab,1,0,0,0,0,0,0,0
3,177,"Sesungguhnya orang-orang yang menukar iman dengan kekafiran, sekali-kali mereka tidak dapat memberi mudharat kepada Allah sedikitpun; dan bagi mereka azab yang pedih.",sungguh orangorang tukar iman kafir sekalikali mudharat allah sedikit azab pedih,1,0,0,0,0,0,0,0
3,179,"Allah sekali-kali tidak akan membiarkan orang-orang yang beriman dalam keadaan kamu sekarang ini, sehingga Dia menyisihkan yang buruk (munafik) dari yang baik (mukmin). Dan Allah sekali-kali tidak akan memperlihatkan kepada kamu hal-hal yang ghaib, akan tetapi Allah memilih siapa yang dikehendaki-Nya di antara rasul-rasul-Nya. Karena itu berimanlah kepada Allah dan rasul-rasul-Nya; dan jika kamu beriman dan bertakwa, maka bagimu pahala yang besar.",allah sekalikali biar orangorang iman sisih buruk munafik mukmin allah sekalikali halhal ghaib allah pilih hendak rasulrasulnya rim allah rasulrasulnya iman takwa bagi pahala,1,0,1,0,0,0,1,0
3,180,"Sekali-kali janganlah orang-orang yang bakhil dengan harta yang Allah berikan kepada mereka dari karunia-Nya menyangka, bahwa kebakhilan itu baik bagi mereka. Sebenarnya kebakhilan itu adalah buruk bagi mereka. Harta yang mereka bakhilkan itu akan dikalungkan kelak di lehernya di hari kiamat. Dan kepunyaan Allah-lah segala warisan (yang ada) di langit dan di bumi. Dan Allah mengetahui apa yang kamu kerjakan.",sekalikali orangorang bakhil harta allah karunia sangka bakhil bakhil buruk harta bakhil kalung kelak leher hari kiamat punya allah waris langit bumi allah kerja,1,0,0,0,0,1,0,0
3,181,"Sesungguhnya Allah telah mendengar perkatan orang-orang yang mengatakan: \""Sesunguhnya Allah miskin dan kami kaya\"". Kami akan mencatat perkataan mereka itu dan perbuatan mereka membunuh nabi-nabi tanpa alasan yang benar, dan Kami akan mengatakan (kepada mereka): \""Rasakanlah olehmu azab yang mem bakar\"".",sungguh allah dengar perkatan orangorang sesunguhnya allah miskin kaya catat kata buat bunuh nabinabi alas rasa oleh azab mem bakar,1,1,0,0,0,0,0,0
3,182,"(Azab) yang demikian itu adalah disebabkan perbuatan tanganmu sendiri, dan bahwasanya Allah sekali-kali tidak menganiaya hamba-hamba-Nya.",azab sebab buat tangan allah sekalikali aniaya hambahambanya,1,0,1,0,0,1,0,0
3,183,"(Yaitu) orang-orang (Yahudi) yang mengatakan: \""Sesungguhnya Allah telah memerintahkan kepada kami, supaya kami jangan beriman kepada seseorang rasul, sebelum dia mendatangkan kepada kami korban yang dimakan api\"". Katakanlah: \""Sesungguhnya telah datang kepada kamu beberapa orang rasul sebelumku membawa keterangan-keterangan yang nyata dan membawa apa yang kamu sebutkan, maka mengapa kamu membunuh mereka jika kamu adalah orang-orang yang benar\"".",orangorang yahudi sungguh allah perintah iman rasul korban makan api sungguh orang rasul belum bawa keteranganketerangan nyata bawa sebut bunuh orangorang,0,1,0,0,0,0,0,0
3,184,"Jika mereka mendustakan kamu, maka sesungguhnya rasul-rasul sebelum kamupun telah didustakan (pula), mereka membawa mukjizat-mukjizat yang nyata, Zabur dan kitab yang memberi penjelasan yang sempurna.",dusta sungguh rasulrasul kamu dusta bawa mukjizatmukjizat nyata zabur kitab jelas sempurna,1,0,0,0,0,0,0,0
3,185,"Tiap-tiap yang berjiwa akan merasakan mati. Dan sesungguhnya pada hari kiamat sajalah disempurnakan pahalamu. Barangsiapa dijauhkan dari neraka dan dimasukkan ke dalam surga, maka sungguh ia telah beruntung. Kehidupan dunia itu tidak lain hanyalah kesenangan yang memperdayakan.",tiaptiap jiwa rasa mati sungguh hari kiamat sempurna pahala barangsiapa jauh neraka masuk surga sungguh untung hidup dunia senang daya,0,0,1,0,0,1,0,1
